Frame,X,Y,Z,W,Timestamp
390,-0.46966553,-0.5761719,-0.5498047,-0.3812256,163525952
391,-0.45581055,-0.55926514,-0.5678711,-0.39642334,163535968
392,-0.44158936,-0.5418091,-0.585022,-0.41149902,163545968
393,-0.42694092,-0.52368164,-0.60131836,-0.42663574,163555972
394,-0.4116211,-0.5050049,-0.6168213,-0.4418335,163565984
395,-0.39562988,-0.4859619,-0.6315918,-0.45666504,163575988
396,-0.37908936,-0.4664917,-0.6456299,-0.47106934,163586000
397,-0.36218262,-0.44659424,-0.6588135,-0.4852295,163596012
398,-0.34466553,-0.42645264,-0.67126465,-0.49890137,163606032
399,-0.32641602,-0.40612793,-0.6828613,-0.512146,163616036
400,-0.30767822,-0.38568115,-0.69348145,-0.5251465,163626052
401,-0.2883911,-0.36505127,-0.7032471,-0.5377197,163636052
402,-0.26849365,-0.34448242,-0.71221924,-0.5496826,163646072
403,-0.24810791,-0.3237915,-0.7203369,-0.5610962,163656084
404,-0.22753906,-0.30285645,-0.72753906,-0.57214355,163666088
405,-0.20684814,-0.28167725,-0.7338257,-0.5826416,163676100
406,-0.18603516,-0.26031494,-0.73950195,-0.59228516,163686112
407,-0.16497803,-0.23876953,-0.7446289,-0.6011963,163696128
408,-0.14379883,-0.21716309,-0.74902344,-0.60931396,163706148
409,-0.12261963,-0.19561768,-0.7525635,-0.61676025,163716160
410,-0.101501465,-0.1741333,-0.755188,-0.62384033,163726160
411,-0.08013916,-0.15258789,-0.756897,-0.6304321,163736176
412,-0.05847168,-0.13104248,-0.7579346,-0.6364136,163746180
413,-0.03668213,-0.109558105,-0.7583008,-0.6416626,163756184
414,-0.015136719,-0.088256836,-0.7579346,-0.64624023,163766192
415,0.006164551,-0.06719971,-0.7567749,-0.65026855,163776212
416,0.02722168,-0.04638672,-0.7550659,-0.6535034,163786224
417,0.048034668,-0.025817871,-0.7526245,-0.65618896,163796232
418,0.068603516,-0.005432129,-0.7496948,-0.65826416,163806252
419,0.08886719,0.014709473,-0.746521,-0.65930176,163816260
420,0.10876465,0.0345459,-0.743103,-0.6594238,163826272
421,0.12835693,0.05407715,-0.73950195,-0.6586304,163836284
422,0.14764404,0.07330322,-0.73583984,-0.6567993,163846296
423,0.16662598,0.09222412,-0.7319336,-0.65423584,163856300
424,0.18554688,0.11090088,-0.727417,-0.65130615,163866316
425,0.20397949,0.12896729,-0.7225952,-0.64782715,163876328
426,0.2218628,0.14678955,-0.7175293,-0.6437378,163886336
427,0.23937988,0.16467285,-0.71240234,-0.638855,163896348
428,0.2565918,0.18255615,-0.7071533,-0.6331177,163906360
429,0.27331543,0.20037842,-0.70147705,-0.6269531,163916392
430,0.28948975,0.21795654,-0.6956787,-0.6203613,163926388
431,0.30499268,0.23529053,-0.68963623,-0.6132202,163936408
432,0.31988525,0.25219727,-0.6834717,-0.6057739,163946412
